LoadDate,ScientificName,LibrarySource
2018-07-09 14:25:06,Campylobacter coli,GENOMIC
2015-11-13 10:16:02,Campylobacter jejuni,GENOMIC
2019-10-02 13:57:18,Campylobacter jejuni,GENOMIC
2016-03-09 23:45:09,Campylobacter lari,GENOMIC
2019-09-02 06:44:27,Campylobacter jejuni,GENOMIC
2016-01-16 13:24:56,Homo sapiens,GENOMIC
2020-02-10 19:14:07,Campylobacter jejuni,GENOMIC
2013-02-05 22:55:07,Campylobacter jejuni,GENOMIC
2019-08-10 16:59:34,Campylobacter jejuni,GENOMIC
2017-12-01 13:31:39,Campylobacter jejuni,GENOMIC
2018-03-23 14:36:52,Campylobacter jejuni,GENOMIC
2020-02-10 19:13:52,Campylobacter coli,GENOMIC
2019-08-04 16:35:10,Campylobacter jejuni,GENOMIC
2019-09-10 19:11:41,Campylobacter coli,GENOMIC
2019-09-23 13:08:30,Campylobacter coli,GENOMIC
2014-03-04 23:30:52,Campylobacter sp.,GENOMIC
2017-01-06 16:40:33,Campylobacter jejuni,GENOMIC
2019-01-22 08:56:06,Campylobacter jejuni,GENOMIC
2019-07-16 14:45:25,Campylobacter jejuni,GENOMIC
2014-06-10 18:19:29,Campylobacter sp.,GENOMIC
2019-04-02 19:22:56,Campylobacter jejuni,GENOMIC
2018-12-12 01:46:04,Campylobacter coli,GENOMIC
2014-06-10 19:05:25,Campylobacter sp.,GENOMIC
2014-03-04 23:19:54,Campylobacter sp.,GENOMIC
2019-05-11 18:01:36,Campylobacter coli,GENOMIC
2018-06-21 18:34:26,Campylobacter coli,GENOMIC
2020-02-10 14:39:13,Campylobacter jejuni,GENOMIC
2013-02-05 22:55:37,Campylobacter jejuni,GENOMIC
2014-03-04 23:39:44,Campylobacter sp.,GENOMIC
2019-01-02 08:07:03,Campylobacter jejuni,GENOMIC
2018-11-13 14:28:06,Campylobacter coli,GENOMIC
2020-02-10 14:42:04,Campylobacter jejuni,GENOMIC
2019-08-20 15:26:59,Campylobacter jejuni,GENOMIC
2019-07-02 15:36:19,Campylobacter jejuni,GENOMIC
2018-05-12 14:48:16,Campylobacter jejuni,GENOMIC
2014-03-06 04:47:21,Campylobacter sp.,GENOMIC
2019-05-17 13:28:59,Campylobacter jejuni,GENOMIC
2019-08-06 21:12:30,Campylobacter jejuni,GENOMIC
2016-08-25 22:53:54,Campylobacter jejuni,GENOMIC
2014-06-10 18:16:48,Campylobacter sp.,GENOMIC
2018-07-12 05:50:30,Campylobacter jejuni,GENOMIC
2018-04-30 17:42:34,Campylobacter jejuni,GENOMIC
2016-01-18 19:46:43,Campylobacter sp.,GENOMIC
2019-07-02 15:45:28,Campylobacter jejuni,GENOMIC
2019-08-23 07:51:12,Campylobacter jejuni,GENOMIC
2018-07-16 10:48:02,Campylobacter jejuni,GENOMIC
2015-04-20 13:48:09,Campylobacter jejuni,GENOMIC
2014-09-05 20:03:00,Campylobacter jejuni,GENOMIC
2018-01-31 13:40:55,Campylobacter coli,GENOMIC
2017-04-20 12:28:19,Campylobacter jejuni,GENOMIC
2019-08-21 16:16:59,Campylobacter jejuni,GENOMIC
2017-10-10 08:51:23,Campylobacter jejuni,GENOMIC
2019-12-03 08:11:57,Campylobacter jejuni,GENOMIC
2016-02-20 13:13:09,Campylobacter sp.,GENOMIC
2019-04-11 05:26:49,Campylobacter jejuni,GENOMIC
2014-10-18 07:14:05,Campylobacter jejuni,GENOMIC
2018-08-14 12:27:42,Campylobacter coli,GENOMIC
2014-07-09 23:18:02,Campylobacter jejuni,GENOMIC
2014-09-05 19:39:50,Campylobacter jejuni,GENOMIC
2016-02-22 15:23:47,Campylobacter jejuni,GENOMIC
2019-10-23 19:12:54,Campylobacter jejuni,GENOMIC
2016-02-28 01:52:47,Campylobacter sp.,GENOMIC
2019-08-15 16:55:02,Campylobacter jejuni,GENOMIC
2018-11-05 13:35:07,Gallus gallus,METAGENOMIC
2017-01-30 12:22:02,Campylobacter jejuni,GENOMIC
2017-01-27 11:10:47,Campylobacter jejuni,GENOMIC
2014-09-30 09:00:08,Campylobacter jejuni,GENOMIC
2014-12-02 19:42:51,Campylobacter,GENOMIC
2016-01-08 17:21:11,Campylobacter jejuni,GENOMIC
2019-04-12 03:38:57,Campylobacter jejuni,GENOMIC
2012-12-22 15:04:02,Campylobacter jejuni,GENOMIC
2015-12-11 16:22:31,Salmonella enterica subsp. enterica serovar Montevideo,GENOMIC
2020-02-11 11:03:49,Campylobacter jejuni,GENOMIC
2018-12-12 01:45:59,Campylobacter coli,GENOMIC
2018-10-24 02:00:18,Campylobacter hepaticus,GENOMIC
2019-01-10 14:50:46,Campylobacter jejuni,GENOMIC
2020-02-11 11:04:26,Campylobacter jejuni,GENOMIC
2016-09-28 13:35:52,Campylobacter jejuni,GENOMIC
2018-05-09 13:33:22,Campylobacter jejuni,GENOMIC
2017-02-28 15:46:01,Campylobacter jejuni,GENOMIC
2019-05-01 10:25:00,Campylobacter jejuni,GENOMIC
2019-08-31 16:07:03,Campylobacter jejuni,GENOMIC
2017-02-01 11:02:09,Campylobacter jejuni,GENOMIC
2019-09-05 10:04:00,Campylobacter coli,GENOMIC
2020-02-11 11:05:42,Campylobacter jejuni,GENOMIC
2019-08-03 17:05:52,Campylobacter coli,GENOMIC
2020-02-11 11:02:14,Campylobacter jejuni,GENOMIC
2016-03-05 11:35:48,Campylobacter jejuni,GENOMIC
2019-08-20 15:30:49,Campylobacter coli,GENOMIC
2012-12-22 14:59:04,Campylobacter jejuni,GENOMIC
2019-08-02 01:06:02,human gut metagenome,METAGENOMIC
2016-08-26 16:53:44,Campylobacter,GENOMIC
2019-04-02 16:27:03,Campylobacter coli,GENOMIC
2019-07-17 09:06:41,Campylobacter jejuni,GENOMIC
2018-10-18 12:37:44,Campylobacter coli,GENOMIC
2019-03-26 04:46:01,Campylobacter jejuni,GENOMIC
2019-03-29 15:32:55,Campylobacter jejuni,GENOMIC
2018-07-28 13:30:53,Campylobacter coli,GENOMIC
2019-09-04 18:49:06,Campylobacter jejuni,GENOMIC
2018-09-05 14:49:05,Campylobacter coli,GENOMIC
2016-03-04 15:48:05,Campylobacter sp.,GENOMIC
2016-08-26 15:51:00,Campylobacter,GENOMIC
2018-05-11 16:59:59,mouse gut metagenome,METAGENOMIC
2015-02-27 09:57:16,Salmonella enterica,GENOMIC
2017-03-28 11:44:56,Campylobacter jejuni,GENOMIC
2015-03-01 06:44:51,Salmonella enterica,GENOMIC
2019-08-02 18:25:49,Campylobacter jejuni,GENOMIC
2017-12-04 06:51:34,Campylobacter jejuni,GENOMIC
2019-08-18 16:34:35,Campylobacter jejuni,GENOMIC
2018-11-22 17:00:37,chicken gut metagenome,METAGENOMIC
2019-12-05 22:49:18,Campylobacter jejuni,GENOMIC
2019-01-30 10:00:18,Campylobacter jejuni,GENOMIC
2016-03-01 09:56:27,Campylobacter jejuni,GENOMIC
2019-10-17 19:14:23,Campylobacter coli,GENOMIC
2019-02-06 10:06:52,Campylobacter jejuni,GENOMIC
2019-11-13 01:33:09,Campylobacter coli,GENOMIC
2018-01-21 22:32:37,Mus musculus,GENOMIC
2017-09-27 19:31:13,Campylobacter coli,GENOMIC
2016-01-17 15:04:03,Campylobacter sp.,GENOMIC
2014-08-28 17:03:25,Campylobacter sp.,GENOMIC
2016-07-20 08:37:05,Campylobacter jejuni,GENOMIC
2013-06-24 12:01:41,Campylobacter,GENOMIC
2015-08-08 04:00:09,Campylobacter jejuni,GENOMIC
2014-08-28 16:10:45,Campylobacter sp.,GENOMIC
2016-03-24 17:41:53,Campylobacter jejuni,GENOMIC
2018-05-07 14:26:46,Campylobacter coli,GENOMIC
2019-08-26 15:08:00,Campylobacter jejuni,GENOMIC
2019-08-03 17:05:36,Campylobacter jejuni,GENOMIC
2015-01-14 13:17:50,Campylobacter sp. 2014D-0256,GENOMIC
2015-03-06 02:49:47,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2019-08-30 16:09:22,Campylobacter jejuni,GENOMIC
2014-03-10 10:48:38,Campylobacter sp.,GENOMIC
2019-10-01 13:35:42,Campylobacter jejuni,GENOMIC
2017-07-14 20:31:22,Campylobacter jejuni,GENOMIC
2017-04-27 17:42:55,Campylobacter jejuni,GENOMIC
2019-07-26 07:30:19,Campylobacter jejuni,GENOMIC
2019-08-06 21:10:39,Campylobacter jejuni,GENOMIC
2018-02-22 10:51:25,Campylobacter coli,GENOMIC
2017-08-12 17:50:55,Campylobacter jejuni,GENOMIC
2014-03-10 10:06:53,Campylobacter sp.,GENOMIC
2019-03-02 03:36:00,Campylobacter coli,GENOMIC
2018-03-29 08:01:33,Campylobacter jejuni,GENOMIC
2019-04-12 03:39:14,Campylobacter jejuni,GENOMIC
2019-08-16 17:20:31,Campylobacter jejuni,GENOMIC
2018-10-18 12:31:00,Campylobacter coli,GENOMIC
2018-05-08 13:05:59,Campylobacter coli,GENOMIC
2019-08-01 18:01:50,Campylobacter jejuni,GENOMIC
2018-07-28 14:31:11,Campylobacter jejuni,GENOMIC
2019-01-30 10:00:21,Campylobacter coli,GENOMIC
2020-02-07 12:14:31,Campylobacter jejuni,GENOMIC
2017-02-03 16:15:59,Campylobacter jejuni,GENOMIC
2016-02-27 20:47:55,Campylobacter fetus subsp. fetus,GENOMIC
2018-06-14 10:50:55,Campylobacter coli,GENOMIC
2016-12-08 23:23:09,Campylobacter jejuni,GENOMIC
2018-08-22 14:22:06,Campylobacter jejuni,GENOMIC
2018-03-22 00:49:23,Campylobacter jejuni,GENOMIC
2019-04-24 15:31:01,Campylobacter jejuni,GENOMIC
2013-01-23 18:51:13,Campylobacter jejuni,GENOMIC
2019-10-23 19:12:57,Campylobacter jejuni,GENOMIC
2018-08-15 14:54:47,Campylobacter coli,GENOMIC
2019-03-26 14:12:57,Campylobacter coli,GENOMIC
2019-08-26 15:12:51,Campylobacter coli,GENOMIC
2018-05-11 16:55:16,mouse gut metagenome,METAGENOMIC
2018-02-16 13:49:59,Campylobacter jejuni,GENOMIC
2016-08-25 21:30:48,Campylobacter jejuni,GENOMIC
2016-02-28 01:52:44,Campylobacter sp.,GENOMIC
2017-01-30 12:39:22,Campylobacter jejuni,GENOMIC
2019-08-08 16:14:35,Campylobacter jejuni,GENOMIC
2017-01-23 14:44:26,Campylobacter jejuni,GENOMIC
2020-02-07 12:16:01,Campylobacter jejuni,GENOMIC
2013-06-24 12:03:29,Campylobacter,GENOMIC
2012-07-23 15:33:48,Campylobacter jejuni,GENOMIC
2015-12-19 09:52:38,Campylobacter coli,GENOMIC
2020-02-07 12:15:03,Campylobacter jejuni,GENOMIC
2019-04-16 14:44:56,Campylobacter jejuni,GENOMIC
2016-04-06 20:31:48,Campylobacter sp.,GENOMIC
2019-09-27 13:49:40,Campylobacter jejuni,GENOMIC
2019-10-18 16:18:26,Campylobacter jejuni,GENOMIC
2020-02-07 12:14:35,Campylobacter jejuni,GENOMIC
2019-08-08 12:25:13,Campylobacter coli,GENOMIC
2018-08-01 19:29:28,Campylobacter jejuni,GENOMIC
2016-12-21 12:23:10,Campylobacter jejuni,GENOMIC
2018-08-15 13:42:58,Campylobacter jejuni,GENOMIC
2019-04-04 18:19:57,Campylobacter coli,GENOMIC
2020-02-07 12:29:12,Campylobacter jejuni,GENOMIC
2018-07-12 05:45:01,Campylobacter jejuni,GENOMIC
2019-08-18 15:52:30,Campylobacter coli,GENOMIC
2018-03-07 09:49:04,Campylobacter sp. CFSAN076606,GENOMIC
2018-11-05 13:13:41,Gallus gallus,METAGENOMIC
2015-04-23 17:40:36,Campylobacter jejuni,GENOMIC
2019-09-05 10:49:09,Campylobacter jejuni,GENOMIC
2019-09-06 19:31:37,Campylobacter coli,GENOMIC
2019-08-10 16:37:02,Campylobacter jejuni,GENOMIC
2016-12-18 17:39:23,Campylobacter coli,GENOMIC
2019-06-28 12:41:18,Campylobacter jejuni,GENOMIC
2019-08-23 14:52:20,Campylobacter coli,GENOMIC
2015-02-26 22:46:28,Staphylococcus aureus,GENOMIC
2017-11-06 16:30:10,Campylobacter coli,GENOMIC
2019-06-03 16:24:53,Campylobacter jejuni,GENOMIC
2018-05-24 13:10:10,Campylobacter jejuni,GENOMIC
2019-08-31 15:57:18,Campylobacter jejuni,GENOMIC
2014-03-04 23:55:06,Campylobacter sp.,GENOMIC
2019-08-02 00:06:43,human gut metagenome,METAGENOMIC
2019-04-11 05:31:50,Campylobacter jejuni,GENOMIC
2019-05-20 16:40:47,Campylobacter jejuni,GENOMIC
2020-02-04 11:19:52,Campylobacter jejuni,GENOMIC
2019-03-27 17:30:10,Campylobacter jejuni,GENOMIC
2017-01-30 12:54:00,Campylobacter jejuni,GENOMIC
2016-03-04 11:23:07,Campylobacter fetus subsp. venerealis,GENOMIC
2019-09-10 19:12:12,Campylobacter jejuni,GENOMIC
2013-06-23 01:16:17,Campylobacter jejuni,GENOMIC
2014-03-04 23:57:12,Campylobacter sp.,GENOMIC
2020-02-04 11:16:10,Campylobacter coli,GENOMIC
2018-06-19 15:19:03,Campylobacter coli,GENOMIC
2018-09-11 21:13:54,Campylobacter jejuni,GENOMIC
2014-03-10 09:37:37,Campylobacter sp.,GENOMIC
2018-05-15 12:50:05,Campylobacter jejuni,GENOMIC
2012-12-10 06:26:49,Campylobacter jejuni,GENOMIC
2017-12-20 17:11:58,Campylobacter coli,GENOMIC
2019-08-23 07:54:31,Campylobacter jejuni,GENOMIC
2019-10-23 19:18:04,Campylobacter jejuni,GENOMIC
2019-05-08 19:18:53,Campylobacter jejuni,GENOMIC
2019-07-18 19:15:28,Campylobacter jejuni,GENOMIC
2019-06-26 10:08:12,Campylobacter jejuni,GENOMIC
2017-12-06 02:58:28,Campylobacter jejuni,GENOMIC
2013-01-24 06:13:26,Campylobacter jejuni,GENOMIC
2019-07-17 16:59:36,Campylobacter coli,GENOMIC
2019-08-14 17:30:27,Campylobacter jejuni,GENOMIC
2019-10-15 17:40:15,Campylobacter jejuni,GENOMIC
2019-08-13 18:17:42,Campylobacter jejuni,GENOMIC
2019-01-03 10:03:15,Campylobacter jejuni,GENOMIC
2017-02-28 15:43:17,Campylobacter jejuni,GENOMIC
2015-12-08 13:40:46,chicken gut metagenome,METAGENOMIC
2012-12-05 15:49:09,Campylobacter fetus,GENOMIC
2019-08-14 16:38:54,Campylobacter jejuni,GENOMIC
2016-01-18 09:49:39,Campylobacter sp.,GENOMIC
2015-02-05 22:59:50,Campylobacter sp.,GENOMIC
2019-08-08 16:16:12,Campylobacter jejuni,GENOMIC
2019-08-20 15:30:11,Campylobacter jejuni,GENOMIC
2019-08-09 16:43:18,Campylobacter jejuni,GENOMIC
2017-06-21 16:00:52,Campylobacter coli,GENOMIC
2016-09-15 12:52:24,Campylobacter jejuni,GENOMIC
2015-02-26 07:31:35,Staphylococcus aureus,GENOMIC
2015-11-17 13:23:13,Campylobacter jejuni,GENOMIC
2020-02-03 19:14:22,Campylobacter coli,GENOMIC
2019-08-06 15:27:17,Campylobacter jejuni,GENOMIC
2017-03-19 08:38:33,Campylobacter jejuni,GENOMIC
2018-07-27 12:58:01,Campylobacter jejuni,GENOMIC
2019-09-25 19:00:13,Campylobacter coli,GENOMIC
2016-08-16 14:54:16,Campylobacter coli,GENOMIC
2015-04-23 19:12:35,Campylobacter jejuni,GENOMIC
2018-06-18 20:19:45,Campylobacter coli,GENOMIC
2019-08-16 17:30:31,Campylobacter jejuni,GENOMIC
2016-02-05 19:14:01,Campylobacter jejuni,GENOMIC
2019-06-27 20:32:43,Campylobacter coli,GENOMIC
2014-06-10 19:05:25,Campylobacter sp.,GENOMIC
2019-08-23 07:46:31,Campylobacter jejuni,GENOMIC
2018-09-20 21:57:38,Mus musculus,GENOMIC
2019-07-30 18:16:19,Campylobacter jejuni,GENOMIC
2019-08-15 16:43:32,Campylobacter jejuni,GENOMIC
2016-10-20 13:43:47,Gallus gallus,GENOMIC
2014-11-14 02:09:42,Campylobacter sp.,GENOMIC
2020-02-04 11:14:50,Campylobacter jejuni,GENOMIC
2019-08-27 16:49:00,Campylobacter coli,GENOMIC
2015-12-17 14:32:33,Escherichia coli,GENOMIC
2017-05-03 10:44:28,Campylobacter jejuni,GENOMIC
2019-07-02 12:17:21,Campylobacter jejuni,GENOMIC
2020-02-04 11:15:58,Campylobacter jejuni,GENOMIC
2019-08-14 17:35:16,Campylobacter coli,GENOMIC
2020-02-04 11:14:40,Campylobacter jejuni,GENOMIC
2017-12-17 08:03:56,Campylobacter coli,GENOMIC
2020-02-04 11:15:07,Campylobacter jejuni,GENOMIC
2018-01-31 13:43:10,Campylobacter coli,GENOMIC
2017-02-26 13:12:44,Campylobacter jejuni,GENOMIC
2019-01-23 09:27:29,Campylobacter jejuni,GENOMIC
2019-09-18 15:34:01,Campylobacter coli,GENOMIC
2013-08-29 08:07:47,Campylobacter sp.,GENOMIC
2014-11-13 16:50:37,Campylobacter sp.,GENOMIC
2017-02-02 07:47:00,Campylobacter jejuni,GENOMIC
2019-08-10 16:45:49,Campylobacter coli,GENOMIC
2017-01-30 12:09:35,Campylobacter jejuni,GENOMIC
2018-01-10 14:31:03,Campylobacter hyointestinalis,GENOMIC
2019-10-04 17:50:03,Campylobacter jejuni,GENOMIC
2014-06-10 18:16:23,Campylobacter sp.,GENOMIC
2018-11-05 13:18:46,Gallus gallus,METAGENOMIC
2019-03-07 12:17:48,Campylobacter jejuni,GENOMIC
2019-05-25 18:42:20,Campylobacter jejuni,GENOMIC
2019-11-13 01:32:31,Campylobacter coli,GENOMIC
2018-11-05 12:57:28,Gallus gallus,METAGENOMIC
2020-02-06 12:20:17,Campylobacter jejuni,GENOMIC
2017-10-04 19:10:12,Campylobacter jejuni,GENOMIC
2017-04-06 13:51:03,Campylobacter coli,GENOMIC
2016-01-17 19:31:44,Campylobacter sp.,GENOMIC
2020-02-03 11:52:47,Escherichia coli,GENOMIC
2016-01-16 15:21:23,Homo sapiens,GENOMIC
2019-08-02 01:15:14,human gut metagenome,METAGENOMIC
2019-08-15 12:08:49,Campylobacter jejuni,GENOMIC
2019-08-26 15:12:42,Campylobacter jejuni,GENOMIC
2015-02-27 00:38:49,Salmonella enterica,GENOMIC
2019-03-26 14:13:14,Campylobacter jejuni,GENOMIC
2019-09-02 06:45:05,Campylobacter jejuni,GENOMIC
2016-03-05 14:06:02,Campylobacter sp.,GENOMIC
2019-08-04 16:27:54,Campylobacter jejuni,GENOMIC
2018-08-15 13:43:03,Campylobacter jejuni,GENOMIC
2020-02-03 19:13:53,Campylobacter coli,GENOMIC
2019-08-28 18:32:42,Campylobacter jejuni,GENOMIC
2020-02-03 19:13:41,Campylobacter coli,GENOMIC
2016-06-22 13:00:49,Campylobacter jejuni,GENOMIC
2019-09-05 12:21:39,Campylobacter jejuni,GENOMIC
2014-05-12 18:02:37,Campylobacter sp.,GENOMIC
2015-01-13 12:44:34,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2019-04-12 09:20:54,Campylobacter coli,GENOMIC
2018-05-26 20:08:30,Campylobacter jejuni,GENOMIC
2015-04-23 17:35:56,Campylobacter jejuni,GENOMIC
2019-08-18 16:14:47,Campylobacter jejuni,GENOMIC
2019-08-20 16:20:05,Campylobacter jejuni,GENOMIC
2018-05-11 17:04:17,mouse gut metagenome,METAGENOMIC
2018-07-13 17:21:31,Campylobacter coli,GENOMIC
2014-12-02 19:43:40,Campylobacter,GENOMIC
2018-05-09 13:35:58,Campylobacter jejuni,GENOMIC
2019-03-27 17:30:05,Campylobacter jejuni,GENOMIC
2019-08-02 00:44:02,human gut metagenome,METAGENOMIC
2018-10-02 13:23:37,Campylobacter jejuni,GENOMIC
2015-01-13 12:10:43,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2014-03-10 08:04:18,Campylobacter sp.,GENOMIC
2016-02-20 18:44:26,Campylobacter sp.,GENOMIC
2019-03-20 09:06:32,Campylobacter jejuni,GENOMIC
2019-11-26 02:00:19,Campylobacter jejuni,GENOMIC
2019-05-11 18:01:33,Campylobacter coli,GENOMIC
2016-02-03 00:37:31,Campylobacter coli,GENOMIC
2014-12-02 19:57:55,Campylobacter,GENOMIC
2019-04-05 12:11:24,Campylobacter jejuni,GENOMIC
2019-08-02 00:31:38,human gut metagenome,METAGENOMIC
2018-12-21 18:16:40,Campylobacter jejuni,GENOMIC
2019-08-07 16:42:17,Campylobacter jejuni,GENOMIC
2019-03-26 14:13:05,Campylobacter coli,GENOMIC
2015-12-19 09:45:41,Campylobacter coli,GENOMIC
2018-07-12 05:54:57,Campylobacter jejuni,GENOMIC
2018-05-25 20:06:34,Campylobacter coli,GENOMIC
2016-08-26 15:53:40,Campylobacter,GENOMIC
2016-11-14 12:37:45,Campylobacter jejuni,GENOMIC
2018-07-28 14:31:09,Campylobacter jejuni,GENOMIC
2017-04-06 13:51:06,Campylobacter jejuni,GENOMIC
2019-05-22 10:29:12,Campylobacter coli,GENOMIC
2019-11-19 12:49:48,Campylobacter lari,GENOMIC
2018-11-05 12:57:03,Gallus gallus,METAGENOMIC
2016-03-09 02:36:31,Campylobacter sp.,GENOMIC
2017-09-21 20:27:00,Campylobacter jejuni,GENOMIC
2018-03-15 15:53:03,Campylobacter jejuni,GENOMIC
2017-07-18 18:26:08,Campylobacter jejuni,GENOMIC
2016-02-28 01:57:15,Campylobacter sp.,GENOMIC
2019-08-08 16:09:47,Campylobacter jejuni,GENOMIC
2018-09-21 09:41:44,Campylobacter coli,GENOMIC
2013-02-05 21:43:16,Campylobacter jejuni,GENOMIC
2018-08-16 18:12:55,Campylobacter jejuni,GENOMIC
2019-08-01 18:02:54,Campylobacter jejuni,GENOMIC
2014-03-10 08:56:01,Campylobacter sp.,GENOMIC
2015-02-25 18:08:49,Salmonella enterica,GENOMIC
2014-05-09 12:56:46,Campylobacter sp.,GENOMIC
2015-12-15 15:12:10,"Salmonella enterica subsp. houtenae serovar 41:z4,z23:-",GENOMIC
2017-05-03 11:29:32,Campylobacter coli,GENOMIC
2018-01-23 15:41:50,Campylobacter coli,GENOMIC
2012-12-22 15:06:03,Campylobacter jejuni,GENOMIC
2018-09-29 14:49:33,Campylobacter jejuni,GENOMIC
2019-05-29 12:16:19,Campylobacter jejuni,GENOMIC
2013-06-24 10:58:10,Campylobacter,GENOMIC
2019-08-28 18:27:38,Campylobacter jejuni,GENOMIC
2012-12-22 15:06:00,Campylobacter jejuni,GENOMIC
2019-05-03 14:36:49,Campylobacter jejuni,GENOMIC
2019-08-28 18:27:19,Campylobacter jejuni,GENOMIC
2016-06-11 23:33:25,Campylobacter concisus,GENOMIC
2016-07-14 11:00:09,Campylobacter jejuni,GENOMIC
2019-04-11 05:31:51,Campylobacter jejuni,GENOMIC
2018-01-21 22:32:36,Mus musculus,GENOMIC
2019-03-27 14:54:03,Campylobacter coli,GENOMIC
2017-06-05 14:09:09,Campylobacter coli,GENOMIC
2015-03-01 04:34:16,Salmonella enterica,GENOMIC
2018-01-31 14:26:43,Campylobacter coli,GENOMIC
2020-02-03 19:04:08,Campylobacter jejuni,GENOMIC
2015-04-27 15:52:29,Campylobacter fetus,GENOMIC
2016-04-09 17:32:51,Campylobacter sp.,GENOMIC
2019-08-02 01:16:16,human gut metagenome,METAGENOMIC
2013-06-24 11:49:24,Campylobacter,GENOMIC
2017-10-20 17:39:59,Campylobacter jejuni,GENOMIC
2015-08-08 03:59:45,Campylobacter jejuni,GENOMIC
2019-09-25 19:17:11,Campylobacter jejuni,GENOMIC
2019-08-04 16:35:13,Campylobacter jejuni,GENOMIC
2017-09-20 10:22:45,Campylobacter jejuni,GENOMIC
2019-08-15 17:49:36,Campylobacter jejuni,GENOMIC
2019-04-30 13:27:45,Campylobacter jejuni,GENOMIC
2019-03-04 10:11:55,Campylobacter jejuni,GENOMIC
2020-02-03 19:03:37,Campylobacter jejuni,GENOMIC
2019-07-02 16:38:16,Campylobacter coli,GENOMIC
2015-12-12 08:17:06,Salmonella enterica,GENOMIC
2017-05-28 15:27:54,Campylobacter jejuni,GENOMIC
2019-08-02 00:17:48,human gut metagenome,METAGENOMIC
2015-01-13 12:32:44,Salmonella enterica subsp. enterica serovar Minnesota,GENOMIC
2019-10-18 16:17:12,Campylobacter jejuni,GENOMIC
2018-10-23 16:46:51,Campylobacter jejuni,GENOMIC
2015-02-24 19:02:23,Salmonella enterica,GENOMIC
2018-09-11 19:16:33,Campylobacter jejuni,GENOMIC
2015-02-26 04:20:27,Staphylococcus aureus,GENOMIC
2019-08-16 17:20:28,Campylobacter jejuni,GENOMIC
2016-01-18 22:15:48,Campylobacter sp.,GENOMIC
2015-02-27 09:01:39,Campylobacter,GENOMIC
2016-02-20 14:00:36,Campylobacter sp.,GENOMIC
2016-09-22 19:00:43,Campylobacter jejuni,GENOMIC
2012-12-10 07:36:03,Campylobacter jejuni,GENOMIC
2017-09-27 19:22:08,Campylobacter coli,GENOMIC
2017-08-24 11:36:18,Campylobacter coli,GENOMIC
2017-10-11 16:14:26,Campylobacter jejuni,GENOMIC
2016-11-22 09:56:32,Campylobacter jejuni,GENOMIC
2013-01-24 06:09:13,Campylobacter jejuni,GENOMIC
2016-09-30 11:16:09,Campylobacter jejuni,GENOMIC
2019-07-23 14:49:24,Campylobacter jejuni,GENOMIC
2018-02-07 11:43:31,Campylobacter jejuni,GENOMIC
2016-08-26 15:52:01,Campylobacter,GENOMIC
2018-02-16 09:40:04,Campylobacter jejuni,GENOMIC
2014-09-05 19:45:05,Campylobacter coli,GENOMIC
2018-03-01 18:24:15,Campylobacter coli,GENOMIC
2019-02-04 12:07:23,Campylobacter sp. JWC-BB15,GENOMIC
2019-10-08 11:36:09,Campylobacter jejuni,GENOMIC
2020-02-03 11:36:30,Escherichia coli,GENOMIC
2012-12-10 06:49:17,Campylobacter jejuni,GENOMIC
2016-01-12 22:30:27,Campylobacter sp.,GENOMIC
2019-09-24 14:14:16,Campylobacter jejuni,GENOMIC
2016-07-14 10:57:22,Campylobacter jejuni,GENOMIC
2019-10-02 13:25:46,Campylobacter coli,GENOMIC
2018-10-16 15:25:49,Campylobacter jejuni,GENOMIC
2019-09-18 20:01:35,Campylobacter jejuni,GENOMIC
2016-09-30 11:16:30,Campylobacter jejuni,GENOMIC
2015-04-24 17:11:37,Campylobacter ureolyticus,GENOMIC
2014-11-12 18:00:51,Campylobacter sp.,GENOMIC
2015-02-28 19:25:50,Salmonella enterica,GENOMIC
2019-10-02 18:38:14,Campylobacter coli,GENOMIC
2018-07-31 09:35:02,Campylobacter jejuni,GENOMIC
2019-03-26 14:12:58,Campylobacter jejuni,GENOMIC
2016-09-14 12:26:05,Campylobacter jejuni,GENOMIC
2016-06-11 23:35:50,Campylobacter concisus,GENOMIC
2017-01-30 11:42:55,Campylobacter jejuni,GENOMIC
2019-08-06 15:23:10,Campylobacter jejuni,GENOMIC
2015-03-01 01:28:10,Salmonella enterica,GENOMIC
2018-07-13 17:17:42,Campylobacter coli,GENOMIC
2016-03-09 23:45:23,Campylobacter jejuni,GENOMIC
2017-04-18 16:39:13,Campylobacter jejuni,GENOMIC
2018-11-21 08:34:04,Campylobacter jejuni,GENOMIC
2018-07-16 11:17:00,Campylobacter coli,GENOMIC
2020-02-03 11:42:37,Escherichia coli,GENOMIC
2019-02-01 11:27:53,Campylobacter coli,GENOMIC
2015-02-24 19:57:27,Salmonella enterica,GENOMIC
2019-08-31 16:04:05,Campylobacter jejuni,GENOMIC
2019-05-08 19:19:01,Campylobacter coli,GENOMIC
2016-01-17 20:07:24,Campylobacter sp.,GENOMIC
2016-04-06 20:33:06,Campylobacter sp.,GENOMIC
2014-03-04 23:27:11,Campylobacter sp.,GENOMIC
2017-03-18 12:37:10,Campylobacter jejuni,GENOMIC
2019-11-23 15:29:53,Campylobacter jejuni,GENOMIC
