LoadDate,ScientificName,LibrarySource
2018-09-24 13:11:27,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-31 11:55:20,Salmonella enterica,GENOMIC
2017-04-13 14:01:19,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2018-05-21 17:36:23,Salmonella enterica subsp. enterica,GENOMIC
2018-08-09 12:47:55,Salmonella enterica,GENOMIC
2012-11-30 15:52:03,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-02-27 13:51:33,Salmonella enterica,GENOMIC
2018-06-09 05:20:24,Salmonella enterica,GENOMIC
2019-11-13 18:37:53,Salmonella enterica,GENOMIC
2017-01-29 20:51:54,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-06-27 16:29:20,Salmonella enterica subsp. enterica,GENOMIC
2019-06-12 14:37:06,Salmonella enterica,GENOMIC
2015-04-11 10:47:19,Salmonella enterica subsp. enterica,GENOMIC
2019-12-14 16:12:45,Salmonella enterica subsp. enterica,GENOMIC
2020-01-23 20:30:57,Salmonella enterica,GENOMIC
2016-08-19 14:33:27,Salmonella enterica,GENOMIC
2019-02-02 17:52:56,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-01-22 05:08:37,Salmonella enterica,GENOMIC
2017-07-26 07:51:55,Salmonella enterica,GENOMIC
2015-04-11 07:25:23,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-09-07 11:25:57,Salmonella enterica,GENOMIC
2018-11-02 15:37:12,Salmonella enterica,GENOMIC
2014-03-08 03:18:40,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-11-01 12:50:33,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2015-04-11 14:11:08,Salmonella enterica subsp. enterica serovar Oranienburg,GENOMIC
2018-09-13 09:57:47,Salmonella enterica subsp. enterica serovar Mikawasima,GENOMIC
2019-05-08 10:30:58,Salmonella enterica,GENOMIC
2017-01-13 11:14:46,Salmonella enterica,GENOMIC
2018-06-28 13:53:52,Salmonella enterica subsp. enterica serovar Give,GENOMIC
2017-12-11 19:19:19,Salmonella enterica,GENOMIC
2019-01-02 13:12:30,Salmonella enterica,GENOMIC
2015-02-13 12:53:01,Salmonella enterica subsp. enterica serovar Thompson,GENOMIC
2018-06-15 10:40:22,Salmonella enterica,GENOMIC
2019-12-13 11:48:34,Salmonella enterica,GENOMIC
2019-11-05 15:13:42,Salmonella enterica,GENOMIC
2014-11-10 15:40:37,Salmonella enterica subsp. enterica serovar Montevideo,GENOMIC
2019-02-07 16:12:19,Salmonella enterica subsp. enterica,GENOMIC
2019-04-30 15:46:49,Salmonella enterica,GENOMIC
2019-10-08 16:32:03,Salmonella enterica,GENOMIC
2020-01-10 11:08:01,Salmonella enterica,GENOMIC
2018-01-23 16:12:17,Salmonella enterica,GENOMIC
2016-05-23 13:17:50,Salmonella enterica,GENOMIC
2018-09-18 16:26:05,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-03 16:28:11,Salmonella enterica subsp. enterica,GENOMIC
2017-09-27 15:33:15,Salmonella enterica,GENOMIC
2015-10-19 13:32:34,Salmonella enterica,GENOMIC
2017-02-27 15:10:15,Salmonella enterica,GENOMIC
2017-12-21 23:07:31,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2016-10-18 14:29:22,Salmonella enterica,GENOMIC
2015-06-04 09:33:30,Salmonella enterica,GENOMIC
2020-01-28 16:14:11,Salmonella enterica,GENOMIC
2017-06-07 10:05:10,Salmonella enterica,GENOMIC
2019-01-02 13:54:32,Salmonella enterica,GENOMIC
2017-08-09 02:17:14,Salmonella enterica subsp. enterica,GENOMIC
2018-04-20 13:36:31,Salmonella enterica,GENOMIC
2018-02-02 10:46:11,Salmonella enterica subsp. enterica serovar Derby,GENOMIC
2019-07-19 16:58:39,Salmonella enterica,GENOMIC
2018-06-13 15:15:33,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2014-03-08 19:53:08,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-05-29 15:53:09,Salmonella enterica subsp. enterica serovar Corvallis,GENOMIC
2018-03-30 12:21:05,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-08-30 16:16:46,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-09-19 17:57:14,Salmonella enterica,GENOMIC
2018-12-06 13:56:45,Salmonella enterica subsp. enterica serovar Johannesburg,GENOMIC
2017-01-27 10:48:51,Salmonella enterica subsp. enterica serovar Rissen,GENOMIC
2016-01-05 09:10:24,Salmonella enterica,GENOMIC
2014-06-19 16:59:59,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2016-02-03 00:47:37,Salmonella enterica,GENOMIC
2018-09-07 12:19:59,Salmonella enterica,GENOMIC
2016-11-04 16:14:38,Salmonella enterica,GENOMIC
2015-04-11 19:27:17,Salmonella enterica subsp. diarizonae,GENOMIC
2018-11-17 16:43:48,Salmonella enterica subsp. enterica,GENOMIC
2020-02-14 13:23:41,Salmonella enterica,GENOMIC
2014-09-28 10:27:21,Salmonella enterica subsp. enterica serovar Paratyphi B,GENOMIC
2019-01-15 14:52:51,Salmonella enterica,GENOMIC
2014-03-07 16:25:06,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-09-17 20:36:26,Salmonella enterica subsp. enterica serovar Reading,GENOMIC
2018-01-18 14:03:52,Salmonella enterica,GENOMIC
2020-02-26 19:51:20,Salmonella enterica,GENOMIC
2012-07-06 12:15:30,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-10-27 14:04:41,Salmonella enterica subsp. enterica,GENOMIC
2018-07-17 13:17:10,Salmonella enterica,GENOMIC
2016-11-24 12:15:18,Salmonella enterica subsp. enterica,GENOMIC
2020-01-07 12:26:10,Salmonella enterica,GENOMIC
2017-09-28 18:48:40,Salmonella enterica subsp. enterica,GENOMIC
2019-08-29 22:56:21,Salmonella enterica,GENOMIC
2019-02-20 15:01:41,Salmonella enterica,GENOMIC
2017-03-27 14:55:06,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2017-12-06 09:26:45,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2017-09-11 13:02:06,Salmonella enterica,GENOMIC
2018-11-28 16:51:28,Salmonella enterica subsp. enterica,GENOMIC
2019-05-01 15:32:33,Salmonella enterica,GENOMIC
2017-12-18 14:54:15,Salmonella enterica,GENOMIC
2015-12-10 11:29:20,Salmonella enterica,GENOMIC
2017-08-09 02:15:10,Salmonella enterica subsp. enterica,GENOMIC
2014-03-06 09:14:39,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2015-12-22 18:13:38,Salmonella enterica subsp. enterica,GENOMIC
2016-08-08 18:47:37,Salmonella enterica,GENOMIC
2019-01-10 14:50:45,Salmonella enterica subsp. enterica serovar Cerro,GENOMIC
2018-05-03 18:41:23,Salmonella enterica subsp. enterica,GENOMIC
2018-03-26 21:18:08,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-03-22 15:47:00,Salmonella enterica subsp. enterica serovar Oranienburg,GENOMIC
2019-08-23 14:43:37,Salmonella enterica,GENOMIC
2018-04-11 21:11:02,Salmonella enterica subsp. enterica serovar Dublin,GENOMIC
2016-03-08 07:23:03,Salmonella enterica,GENOMIC
2019-01-30 16:30:13,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-01-29 10:48:12,Salmonella enterica subsp. enterica,GENOMIC
2017-10-10 16:41:28,Salmonella enterica,GENOMIC
2016-03-23 10:02:21,Salmonella enterica subsp. enterica,GENOMIC
2019-03-13 19:28:19,Salmonella enterica subsp. enterica serovar Takoradi,GENOMIC
2016-09-21 09:47:06,Salmonella enterica,GENOMIC
2017-03-29 15:36:52,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-09-06 13:34:34,Salmonella enterica,GENOMIC
2018-06-19 12:57:27,Salmonella enterica,GENOMIC
2020-02-04 09:15:19,Salmonella enterica,GENOMIC
2019-12-06 14:16:14,Salmonella enterica,GENOMIC
2019-10-03 09:45:10,Salmonella enterica,GENOMIC
2019-01-10 18:40:06,Salmonella enterica subsp. enterica serovar Cerro,GENOMIC
2020-02-11 16:07:52,Salmonella enterica subsp. enterica,GENOMIC
2018-08-03 12:20:09,Salmonella enterica,GENOMIC
2017-01-21 14:30:52,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-06-04 22:01:28,Salmonella enterica,GENOMIC
2018-07-18 19:13:45,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-02 18:30:56,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2015-08-14 13:49:37,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-02-07 17:15:04,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-09-04 14:40:50,Salmonella enterica,GENOMIC
2015-10-08 16:05:01,Salmonella enterica,GENOMIC
2016-05-05 04:23:14,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-06-06 10:21:38,Salmonella enterica,GENOMIC
2018-02-14 12:30:21,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2017-04-27 11:14:12,Salmonella enterica,GENOMIC
2015-05-14 02:55:48,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-06-24 21:41:18,Salmonella enterica,GENOMIC
2015-12-22 19:47:04,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2014-07-14 17:28:02,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2016-10-11 16:27:49,Salmonella enterica,GENOMIC
2018-07-28 15:30:42,Salmonella enterica subsp. enterica serovar Schwarzengrund,GENOMIC
2016-04-25 10:46:55,Salmonella enterica subsp. enterica serovar Poona,GENOMIC
2020-01-07 16:53:14,Salmonella enterica subsp. enterica serovar London,GENOMIC
2018-01-26 13:36:37,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-08-29 12:45:38,Salmonella enterica,GENOMIC
2017-01-21 13:43:01,Salmonella enterica subsp. enterica,GENOMIC
2018-10-18 14:12:10,Salmonella enterica,GENOMIC
2018-03-13 09:08:21,Salmonella enterica subsp. enterica,GENOMIC
2014-03-05 15:10:21,Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094803,GENOMIC
2017-10-05 17:08:16,Salmonella enterica,GENOMIC
2017-09-14 08:26:02,Salmonella enterica,GENOMIC
2018-06-16 16:37:22,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-12-04 16:29:15,Salmonella enterica,GENOMIC
2017-05-31 13:25:11,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2014-03-06 08:05:31,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-10-14 17:31:31,Salmonella enterica,GENOMIC
2019-01-26 16:27:25,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-03-26 14:53:50,Salmonella enterica,GENOMIC
2019-11-19 10:20:17,Salmonella enterica,GENOMIC
2015-04-11 03:23:55,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-08-06 15:26:17,Salmonella enterica,GENOMIC
2016-03-15 10:00:30,Salmonella enterica subsp. enterica serovar Cerro,GENOMIC
2018-07-17 18:36:48,Salmonella enterica subsp. enterica serovar Thompson,GENOMIC
2019-10-08 11:37:19,Salmonella enterica,GENOMIC
2019-03-18 13:58:52,Salmonella enterica subsp. enterica serovar Mbandaka,GENOMIC
2016-06-14 14:49:53,Salmonella enterica subsp. enterica serovar Saintpaul,GENOMIC
2018-12-03 11:59:10,Salmonella enterica subsp. enterica,GENOMIC
2017-07-24 22:58:24,Salmonella enterica subsp. enterica serovar Braenderup,GENOMIC
2013-06-24 22:29:32,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-08-10 22:51:11,Salmonella enterica,GENOMIC
2018-09-04 14:10:46,Salmonella enterica,GENOMIC
2019-06-03 19:33:08,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-08-22 14:48:29,Salmonella enterica,GENOMIC
2019-05-21 10:27:40,Salmonella enterica,GENOMIC
2015-12-22 20:01:24,Salmonella enterica subsp. enterica,GENOMIC
2018-10-23 09:50:21,Salmonella enterica,GENOMIC
2019-11-19 18:22:08,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-07-23 16:24:03,Salmonella enterica subsp. enterica serovar Berta,GENOMIC
2019-09-16 18:27:18,Salmonella enterica,GENOMIC
2020-01-27 09:06:22,Salmonella enterica,GENOMIC
2018-09-26 15:42:20,Salmonella enterica,GENOMIC
2017-10-29 03:29:58,Salmonella enterica,GENOMIC
2019-08-09 18:07:19,Salmonella enterica subsp. enterica serovar Jodhpur,GENOMIC
2018-11-30 09:31:55,Salmonella enterica,GENOMIC
2017-01-21 11:19:03,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-01-21 09:29:28,Salmonella enterica subsp. enterica,GENOMIC
2017-07-03 12:07:56,Salmonella enterica,GENOMIC
2018-07-23 11:07:31,Salmonella enterica subsp. enterica,GENOMIC
2017-08-02 13:37:49,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-04-29 13:59:39,Salmonella enterica,GENOMIC
2020-01-08 17:23:21,Salmonella enterica,GENOMIC
2018-03-30 13:40:04,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2015-01-13 14:33:18,Salmonella enterica subsp. enterica serovar Kintambo,GENOMIC
2016-06-27 10:42:04,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2016-12-05 12:06:24,Salmonella enterica,GENOMIC
2020-01-08 08:46:02,Salmonella enterica,GENOMIC
2019-02-01 18:21:12,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2016-10-12 15:37:30,Salmonella enterica,GENOMIC
2017-01-18 10:08:56,Salmonella enterica subsp. enterica serovar Thompson,GENOMIC
2013-09-24 19:17:40,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2016-08-19 17:29:18,Salmonella enterica,GENOMIC
2019-02-07 17:52:49,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2019-02-16 17:18:10,Salmonella enterica subsp. enterica serovar Haifa,GENOMIC
2012-07-28 03:02:37,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2017-09-28 04:56:35,Salmonella enterica subsp. enterica,GENOMIC
2018-05-25 17:06:23,Salmonella enterica subsp. enterica,GENOMIC
2018-11-15 03:31:21,Salmonella enterica,GENOMIC
2016-04-01 16:04:41,Salmonella enterica subsp. enterica serovar Kottbus,GENOMIC
2013-09-18 08:35:32,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2020-02-25 17:34:29,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2018-11-07 10:31:47,Salmonella enterica,GENOMIC
2014-03-02 15:00:02,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-09-26 16:09:51,Salmonella enterica,GENOMIC
2017-09-13 22:59:25,Salmonella enterica,GENOMIC
2016-11-08 12:54:14,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2020-02-06 10:40:16,Salmonella enterica,GENOMIC
2015-12-02 09:40:04,Salmonella enterica,GENOMIC
2018-09-26 22:28:09,Salmonella enterica,GENOMIC
2019-01-04 11:23:20,Salmonella enterica,GENOMIC
2017-12-05 14:19:00,Salmonella enterica,GENOMIC
2018-06-07 16:41:41,Salmonella enterica subsp. enterica serovar Weltevreden,GENOMIC
2018-07-12 16:44:47,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-08-21 14:22:02,Salmonella enterica,GENOMIC
2016-11-04 16:12:26,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2018-06-27 17:48:03,Salmonella enterica subsp. enterica,GENOMIC
2019-06-17 18:46:20,Salmonella enterica,GENOMIC
2015-12-23 17:41:28,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2016-05-12 14:18:28,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-11-06 02:54:12,Salmonella enterica,GENOMIC
2019-03-25 12:46:07,Salmonella enterica,GENOMIC
2020-02-10 18:15:32,Salmonella enterica,GENOMIC
2019-12-10 16:24:16,Salmonella enterica,GENOMIC
2016-08-05 20:38:52,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,GENOMIC
2020-01-08 08:41:00,Salmonella enterica,GENOMIC
2019-12-30 17:17:33,Salmonella enterica,GENOMIC
2016-03-22 08:48:40,Salmonella enterica,GENOMIC
2018-06-13 19:38:29,Salmonella enterica subsp. enterica serovar Concord,GENOMIC
2019-03-12 02:22:12,Salmonella enterica subsp. enterica serovar Ituri,GENOMIC
2018-10-31 15:42:45,Salmonella enterica,GENOMIC
2018-09-26 17:58:54,Salmonella enterica,GENOMIC
2017-12-27 16:26:31,Salmonella enterica,GENOMIC
2015-04-24 17:24:27,Salmonella enterica,GENOMIC
2018-05-25 17:22:57,Salmonella enterica subsp. enterica serovar Chester,GENOMIC
2017-07-20 16:07:34,Salmonella enterica,GENOMIC
2017-06-26 22:51:56,Salmonella enterica subsp. enterica serovar Muenchen,GENOMIC
2013-06-24 23:07:40,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-04-10 15:31:06,Salmonella enterica,GENOMIC
2018-05-14 14:14:16,Salmonella enterica,GENOMIC
2019-11-14 12:27:40,Salmonella enterica,GENOMIC
2018-09-19 16:58:51,Salmonella enterica subsp. enterica serovar Durham,GENOMIC
2015-04-11 21:21:06,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2018-09-05 15:46:27,Salmonella enterica,GENOMIC
2018-06-08 18:02:33,Salmonella enterica subsp. enterica serovar Haifa,GENOMIC
2017-01-21 08:45:13,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2020-02-26 09:35:13,Salmonella enterica,GENOMIC
2013-03-02 04:25:24,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-10-08 12:37:29,Salmonella enterica,GENOMIC
2019-10-01 12:24:30,Salmonella enterica,GENOMIC
2018-11-17 16:43:55,Salmonella enterica subsp. enterica,GENOMIC
2016-09-08 17:55:18,Salmonella enterica,GENOMIC
2016-06-15 10:16:42,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-03-12 02:08:50,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-02-07 17:46:24,Salmonella enterica,GENOMIC
2019-09-11 16:00:36,Salmonella enterica subsp. enterica serovar Heidelberg,GENOMIC
2014-03-27 11:01:47,Salmonella enterica subsp. enterica serovar Heidelberg,GENOMIC
2019-11-13 15:28:32,Salmonella enterica,GENOMIC
2018-03-20 18:14:00,Salmonella enterica,GENOMIC
2018-07-12 15:09:25,Salmonella enterica,GENOMIC
2017-03-27 12:15:30,Salmonella enterica subsp. enterica serovar Saintpaul,GENOMIC
2018-12-21 20:00:37,Salmonella enterica subsp. enterica,GENOMIC
2018-12-11 12:17:22,Salmonella enterica,GENOMIC
2020-01-10 19:40:19,Salmonella enterica,GENOMIC
2018-03-26 15:07:28,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-07-30 19:48:55,Salmonella enterica,GENOMIC
2018-10-02 13:25:13,Salmonella enterica,GENOMIC
2018-02-23 10:16:05,Salmonella enterica subsp. enterica serovar Thompson,GENOMIC
2018-07-15 17:41:21,Salmonella enterica subsp. enterica,GENOMIC
2016-03-05 20:45:13,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2018-03-28 09:36:32,Salmonella enterica,GENOMIC
2019-04-16 18:12:13,Salmonella enterica subsp. enterica serovar Saintpaul,GENOMIC
2020-01-17 08:25:21,Salmonella enterica,GENOMIC
2018-12-13 22:20:42,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2014-12-07 10:55:29,Salmonella enterica,GENOMIC
2019-08-26 18:37:47,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-01-24 17:50:09,Salmonella enterica subsp. enterica serovar Corvallis,GENOMIC
2019-01-22 08:39:07,Salmonella enterica,GENOMIC
2019-08-14 15:59:51,Salmonella enterica,GENOMIC
2015-10-19 14:02:57,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-13 11:42:05,Salmonella enterica,GENOMIC
2018-01-26 12:37:29,Salmonella enterica,GENOMIC
2019-03-06 17:24:44,Salmonella enterica subsp. enterica serovar Stanley,GENOMIC
2018-07-03 13:28:50,Salmonella enterica,GENOMIC
2020-01-24 07:50:39,Salmonella enterica,GENOMIC
2018-03-22 12:15:09,Salmonella enterica subsp. enterica serovar Berta,GENOMIC
2017-01-31 09:38:06,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-09-11 10:14:46,Salmonella enterica subsp. enterica serovar Schwarzengrund,GENOMIC
2019-11-08 15:00:59,Salmonella enterica,GENOMIC
2017-12-11 14:53:11,Salmonella enterica subsp. enterica serovar Hadar,GENOMIC
2019-12-16 13:39:22,Salmonella enterica,GENOMIC
2016-12-23 12:51:43,Salmonella enterica subsp. enterica serovar Typhi str. CT18,GENOMIC
2019-07-30 20:05:34,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2015-07-22 13:27:08,Salmonella enterica subsp. enterica serovar Heidelberg,GENOMIC
2015-12-10 03:24:41,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-01-19 13:01:16,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-04-23 08:53:41,Salmonella enterica subsp. enterica serovar Thompson,GENOMIC
2018-09-19 09:53:36,Salmonella enterica,GENOMIC
2018-09-14 19:57:27,Salmonella enterica subsp. enterica,GENOMIC
2019-05-15 21:32:06,Salmonella enterica subsp. enterica serovar Wien str. CFSAN000657,GENOMIC
2019-07-22 11:41:54,Salmonella enterica,GENOMIC
2014-10-30 07:23:48,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2017-10-10 16:29:06,Salmonella enterica,GENOMIC
2017-05-19 13:57:31,Salmonella enterica,GENOMIC
2019-05-16 13:45:10,Salmonella enterica,GENOMIC
2019-01-22 09:00:39,Salmonella enterica,GENOMIC
2017-06-22 14:16:50,Salmonella enterica,GENOMIC
2017-09-28 08:16:28,Salmonella enterica subsp. enterica,GENOMIC
2019-08-29 16:51:38,Salmonella enterica subsp. enterica,GENOMIC
2019-07-20 16:03:03,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2014-09-09 11:09:36,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-07-08 15:06:33,Salmonella enterica,GENOMIC
2018-06-22 17:06:07,Salmonella enterica subsp. enterica serovar Javiana,GENOMIC
2018-11-16 16:31:26,Salmonella enterica subsp. enterica,GENOMIC
2018-05-24 17:09:11,Salmonella enterica subsp. enterica serovar Virchow,GENOMIC
2019-02-16 17:36:10,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-10-28 17:25:22,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2015-12-21 16:55:10,Salmonella enterica,GENOMIC
2019-09-20 16:01:29,Salmonella enterica,GENOMIC
2019-08-06 15:25:40,Salmonella enterica,GENOMIC
2017-09-27 17:01:10,Salmonella enterica,GENOMIC
2017-05-22 20:21:34,Salmonella enterica subsp. enterica serovar Hadar,GENOMIC
2017-02-13 11:45:40,Salmonella enterica subsp. enterica serovar Javiana,GENOMIC
2018-06-29 18:05:47,Salmonella enterica subsp. enterica,GENOMIC
2018-08-29 14:35:34,Salmonella enterica,GENOMIC
2015-11-13 15:34:51,Salmonella enterica,GENOMIC
2013-03-05 10:55:13,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-05-15 10:44:05,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2020-02-11 14:50:48,Salmonella enterica,GENOMIC
2017-12-13 10:08:25,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2014-02-03 17:40:30,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-11-15 01:28:06,Salmonella enterica,GENOMIC
2019-04-30 13:33:17,Salmonella enterica,GENOMIC
2017-06-22 13:49:42,Salmonella enterica subsp. enterica serovar Java,GENOMIC
2019-11-05 15:13:31,Salmonella enterica,GENOMIC
2019-11-27 10:41:31,Salmonella enterica,GENOMIC
2019-08-20 12:26:35,Salmonella enterica,GENOMIC
2016-09-08 17:53:21,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2018-04-19 10:35:00,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-02-12 08:51:45,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-01-02 14:11:52,Salmonella enterica,GENOMIC
2019-03-15 13:59:17,Salmonella enterica subsp. enterica serovar Schwarzengrund,GENOMIC
2018-02-08 10:01:43,Salmonella enterica,GENOMIC
2018-10-11 11:44:28,Salmonella enterica,GENOMIC
2020-01-21 22:26:05,Salmonella enterica,GENOMIC
2018-04-23 08:53:23,Salmonella enterica,GENOMIC
2017-05-03 02:38:56,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2014-09-26 15:18:51,Salmonella enterica,GENOMIC
2019-02-06 14:07:22,Salmonella enterica,GENOMIC
2019-09-26 19:15:58,Salmonella enterica,GENOMIC
2019-10-28 18:39:43,Salmonella enterica,GENOMIC
2019-09-20 10:47:11,Salmonella enterica,GENOMIC
2019-03-03 17:57:34,Salmonella enterica subsp. enterica serovar Bredeney,GENOMIC
2017-10-19 12:55:01,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2017-05-22 16:49:33,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-08-21 14:56:55,Salmonella enterica,GENOMIC
2016-10-12 16:58:02,Salmonella enterica,GENOMIC
2020-02-07 12:27:27,Salmonella enterica,GENOMIC
2019-03-21 21:35:55,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2017-07-07 16:19:56,Salmonella enterica,GENOMIC
2017-12-13 15:20:23,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-11-07 16:18:59,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-09-25 16:04:32,Salmonella enterica,GENOMIC
2019-11-13 18:03:23,Salmonella enterica,GENOMIC
2018-03-13 08:59:33,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-06-25 16:43:42,Salmonella enterica,GENOMIC
2018-03-26 11:52:05,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2020-02-25 15:41:38,Salmonella enterica,GENOMIC
2013-08-21 11:26:35,Salmonella enterica,GENOMIC
2019-07-05 15:31:20,Salmonella enterica,GENOMIC
2018-10-31 17:21:33,Salmonella enterica subsp. enterica,GENOMIC
2016-03-23 15:26:25,Salmonella enterica subsp. enterica,GENOMIC
2017-04-05 14:22:50,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-03-22 12:21:45,Salmonella enterica,GENOMIC
2017-01-06 16:00:29,Salmonella enterica,GENOMIC
2017-12-13 16:12:47,Salmonella enterica subsp. enterica serovar Derby,GENOMIC
2015-03-03 16:44:15,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-03-13 09:25:11,Salmonella enterica subsp. enterica,GENOMIC
2019-02-02 10:12:24,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2015-02-10 17:25:24,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2016-10-11 16:43:00,Salmonella enterica,GENOMIC
2018-09-14 11:57:45,Salmonella enterica,GENOMIC
